acct_id,FICO,region
53825,785,Charlotte
53826,789,Los Angeles
53827,789,Los Angeles
53828,785,Philadelphia
53829,789,Philadelphia
53830,784,San Antonio
53831,785,New York
53832,785,New York
53833,721,San Diego
53834,785,Chicago
53835,785,Charlotte
53836,786,Houston
53837,788,Phoenix
53838,805,Los Angeles
53839,718,Houston
53840,784,San Antonio
53841,789,Los Angeles
53842,732,Charlotte
53843,766,Philadelphia
53844,839,Phoenix
53845,784,San Diego
53846,789,Los Angeles
53847,692,New York
53848,762,Dallas
53849,785,Chicago
53850,788,Phoenix
53851,758,Dallas
53852,788,Phoenix
53853,850,Charlotte
53854,783,Dallas
53855,788,Phoenix
53856,789,Los Angeles
53857,785,Chicago
53858,788,Phoenix
53859,850,New York
53860,784,Dallas
53861,785,Chicago
53862,783,Dallas
53863,784,San Diego
53864,692,Philadelphia
53865,785,Charlotte
53866,784,San Diego
53867,788,Phoenix
53868,721,Charlotte
53869,775,Los Angeles
53870,785,New York
53871,783,Dallas
53872,836,Houston
53873,786,Houston
53874,761,Houston
53875,785,Charlotte
53876,850,Houston
53877,841,Philadelphia
53878,789,Los Angeles
53879,786,Houston
53880,785,New York
53881,783,Dallas
53882,850,Chicago
53883,785,New York
53884,788,Phoenix
53885,786,Houston
53886,784,San Diego
53887,850,Philadelphia
53888,785,New York
53889,785,New York
53890,784,San Antonio
53891,785,Chicago
53892,783,Dallas
53893,784,San Diego
53894,786,Houston
53895,850,San Diego
53896,783,Dallas
53897,785,Philadelphia
53898,782,San Antonio
53899,747,Los Angeles
53900,785,Charlotte
53901,783,Dallas
53902,812,Charlotte
53903,842,Phoenix
53904,786,Houston
53905,785,Charlotte
53906,785,Philadelphia
53907,850,San Diego
53908,831,San Antonio
53909,784,San Antonio
53910,783,Dallas
53911,789,Los Angeles
53912,783,Dallas
53913,789,Los Angeles
53914,784,San Antonio
53915,751,New York
53916,789,Los Angeles
53917,788,Phoenix
53918,789,Los Angeles
53919,850,Chicago
53920,785,Chicago
53921,805,Charlotte
53922,783,Dallas
53923,784,San Antonio
53924,784,San Antonio
53925,788,Phoenix
53926,788,Los Angeles
53927,770,Los Angeles
53928,785,Philadelphia
53929,731,San Antonio
53930,850,Charlotte
53931,850,San Diego
53932,830,Houston
53933,785,Chicago
53934,789,Los Angeles
53935,725,San Diego
53936,783,Dallas
53937,784,San Diego
53938,784,San Antonio
53939,789,Los Angeles
53940,785,Chicago
53941,788,Phoenix
53942,785,Philadelphia
53943,747,Charlotte
53944,789,Los Angeles
53945,786,Houston
53946,785,Charlotte
53947,785,Philadelphia
53948,785,Philadelphia
53949,785,Chicago
53950,792,Phoenix
53951,785,Chicago
53952,784,San Diego
53953,786,Houston
53954,783,Dallas
53955,786,Houston
53956,850,Houston
53957,785,Philadelphia
53958,784,San Diego
53959,785,Chicago
53960,784,San Antonio
53961,785,Charlotte
53962,796,Dallas
53963,785,Philadelphia
53964,785,New York
53965,673,Charlotte
53966,785,Philadelphia
53967,784,San Diego
53968,785,Charlotte
53969,788,Phoenix
53970,788,Phoenix
53971,784,San Antonio
53972,783,Dallas
53973,786,Houston
53974,789,Los Angeles
53975,785,New York
53976,785,Charlotte
53977,785,Charlotte
53978,785,Philadelphia
53979,784,San Diego
53980,783,Dallas
53981,788,Phoenix
53982,802,Phoenix
53983,789,Los Angeles
53984,850,New York
53985,785,New York
53986,784,San Antonio
53987,786,Houston
53988,785,New York
53989,783,Dallas
53990,783,Dallas
53991,784,San Antonio
53992,785,New York
53993,752,Houston
53994,783,Dallas
53995,785,New York
53996,785,Chicago
53997,783,Dallas
53998,789,Los Angeles
53999,789,Los Angeles
54000,785,New York
54001,789,Phoenix
54002,789,Los Angeles
54003,784,San Antonio
54004,785,New York
54005,786,Houston
54006,815,San Diego
54007,823,Dallas
54008,786,Houston
54009,783,Dallas
54010,783,Dallas
54011,827,Philadelphia
54012,785,New York
54013,849,San Antonio
54014,762,Phoenix
54015,785,New York
54016,785,Philadelphia
54017,783,Dallas
54018,784,San Diego
54019,785,Charlotte
54020,788,Phoenix
54021,850,Philadelphia
54022,785,Chicago
54023,789,Los Angeles
54024,785,Charlotte
54025,788,Phoenix
54026,652,Dallas
54027,785,Chicago
54028,784,San Antonio
54029,784,San Diego
54030,788,Phoenix
54031,788,Phoenix
54032,783,Dallas
54033,710,Dallas
54034,785,Charlotte
54035,724,San Diego
54036,789,Los Angeles
54037,789,Los Angeles
54038,799,Dallas
54039,785,Philadelphia
54040,807,New York
54041,850,Los Angeles
54042,828,Dallas
54043,788,Phoenix
54044,785,Philadelphia
54045,789,Los Angeles
54046,788,Phoenix
54047,789,Los Angeles
54048,783,Dallas
54049,786,Houston
54050,789,Los Angeles
54051,785,Charlotte
54052,785,Charlotte
54053,785,Charlotte
54054,788,Phoenix
54055,806,Charlotte
54056,785,Philadelphia
54057,816,San Diego
54058,784,San Antonio
54059,753,San Antonio
54060,785,Philadelphia
54061,785,New York
54062,785,Charlotte
54063,786,Houston
54064,785,New York
54065,777,Philadelphia
54066,839,Philadelphia
54067,788,Phoenix
54068,789,Los Angeles
54069,789,Los Angeles
54070,785,New York
54071,785,Philadelphia
54072,785,New York
54073,834,San Antonio
54074,844,Los Angeles
54075,784,San Antonio
54076,784,San Diego
54077,850,Houston
54078,783,Dallas
54079,850,Phoenix
54080,850,Phoenix
54081,784,San Diego
54082,801,San Antonio
54083,709,San Antonio
54084,788,Phoenix
54085,629,Chicago
54086,785,Chicago
54087,783,Dallas
54088,785,New York
54089,759,Los Angeles
54090,788,Phoenix
54091,789,Los Angeles
54092,786,Houston
54093,783,Dallas
54094,789,Los Angeles
54095,785,New York
54096,785,New York
54097,784,San Antonio
54098,784,San Antonio
54099,813,Charlotte
54100,785,Chicago
54101,800,New York
54102,785,Charlotte
54103,728,Philadelphia
54104,811,Chicago
54105,784,San Antonio
54106,783,Dallas
54107,782,Dallas
54108,836,Chicago
54109,782,Los Angeles
54110,788,Phoenix
54111,789,Los Angeles
54112,783,Dallas
54113,783,Dallas
54114,834,Dallas
54115,783,Dallas
54116,783,Dallas
54117,785,New York
54118,833,San Antonio
54119,850,Chicago
54120,785,Philadelphia
54121,785,Philadelphia
54122,785,Charlotte
54123,785,Charlotte
54124,850,San Diego
54125,788,Phoenix
54126,830,San Antonio
54127,850,San Diego
54128,785,Philadelphia
54129,789,Los Angeles
54130,786,Charlotte
54131,850,San Diego
54132,838,Phoenix
54133,785,Chicago
54134,784,San Antonio
54135,821,New York
54136,785,New York
54137,783,Dallas
54138,784,San Diego
54139,785,Philadelphia
54140,599,Chicago
54141,785,Chicago
54142,784,San Antonio
54143,809,San Diego
54144,784,San Diego
54145,820,San Antonio
54146,818,New York
54147,799,Los Angeles
54148,826,Los Angeles
54149,844,New York
54150,784,San Antonio
54151,785,Chicago
54152,760,Philadelphia
54153,789,Los Angeles
54154,845,San Diego
54155,785,Charlotte
54156,785,New York
54157,714,San Antonio
54158,788,Phoenix
54159,785,New York
54160,788,Phoenix
54161,822,Los Angeles
54162,784,San Diego
54163,784,San Antonio
54164,789,Los Angeles
54165,838,Chicago
54166,785,New York
54167,784,San Antonio
54168,786,Houston
54169,785,New York
54170,813,Chicago
54171,785,Chicago
54172,785,Chicago
54173,789,Los Angeles
54174,786,Houston
54175,772,Phoenix
54176,827,Phoenix
54177,785,New York
54178,849,Charlotte
54179,694,San Diego
54180,850,San Diego
54181,785,Philadelphia
54182,785,New York
54183,785,Chicago
54184,798,Los Angeles
54185,785,New York
54186,721,Dallas
54187,783,Dallas
54188,770,Chicago
54189,784,San Antonio
54190,845,New York
54191,784,San Diego
54192,785,Charlotte
54193,785,Charlotte
54194,785,Philadelphia
54195,784,San Antonio
54196,785,Chicago
54197,785,Philadelphia
54198,785,Philadelphia
54199,728,San Antonio
54200,785,Chicago
54201,789,Los Angeles
54202,784,San Diego
54203,784,San Diego
54204,784,San Antonio
54205,828,Philadelphia
54206,793,Dallas
54207,786,Houston
54208,786,Houston
54209,843,Philadelphia
54210,788,Phoenix
54211,785,New York
54212,785,Philadelphia
54213,843,Philadelphia
54214,783,Dallas
54215,784,San Antonio
54216,785,Chicago
54217,785,Philadelphia
54218,789,Los Angeles
54219,836,Phoenix
54220,783,Dallas
54221,785,Chicago
54222,784,San Diego
54223,783,Dallas
54224,785,Charlotte
54225,784,San Diego
54226,783,Dallas
54227,785,Philadelphia
54228,789,Los Angeles
54229,785,Chicago
54230,789,Los Angeles
54231,783,Dallas
54232,784,San Antonio
54233,789,Los Angeles
54234,848,Houston
54235,847,New York
54236,850,Chicago
54237,785,New York
54238,785,New York
54239,785,New York
54240,785,Chicago
54241,788,Phoenix
54242,784,San Diego
54243,785,Philadelphia
54244,765,Charlotte
54245,785,Charlotte
54246,785,Chicago
54247,784,San Diego
54248,786,Houston
54249,823,Chicago
54250,785,New York
54251,749,New York
54252,789,Los Angeles
54253,789,Los Angeles
54254,841,San Diego
54255,788,Phoenix
54256,789,Los Angeles
54257,783,Dallas
54258,785,Chicago
54259,786,Houston
54260,835,San Diego
54261,798,Los Angeles
54262,785,New York
54263,850,Dallas
54264,767,San Diego
54265,785,Philadelphia
54266,786,Houston
54267,785,New York
54268,727,Chicago
54269,786,Houston
54270,785,Philadelphia
54271,759,New York
54272,850,Los Angeles
54273,785,New York
54274,850,Dallas
54275,785,New York
54276,785,Chicago
54277,710,Philadelphia
54278,785,New York
54279,786,Houston
54280,785,Chicago
54281,785,Charlotte
54282,788,Phoenix
54283,785,New York
54284,785,New York
54285,785,Charlotte
54286,785,New York
54287,735,Dallas
54288,685,Houston
54289,785,Charlotte
54290,788,Phoenix
54291,788,Phoenix
54292,832,New York
54293,783,Dallas
54294,788,Phoenix
54295,786,Houston
54296,784,San Antonio
54297,785,New York
54298,783,Dallas
54299,784,San Antonio
54300,850,Houston
54301,785,Philadelphia
54302,785,Philadelphia
54303,784,San Diego
54304,850,Dallas
54305,788,Phoenix
54306,783,Dallas
54307,788,Phoenix
54308,756,Dallas
54309,785,Charlotte
54310,815,San Antonio
54311,716,Chicago
54312,785,Charlotte
54313,786,Houston
54314,785,New York
54315,785,New York
54316,786,Houston
54317,785,Charlotte
54318,785,New York
54319,836,Charlotte
54320,784,San Antonio
54321,786,Houston
54322,784,San Antonio
54323,817,Charlotte
54324,783,Dallas
54325,785,New York
54326,785,Philadelphia
54327,788,Phoenix
54328,802,Philadelphia
54329,783,Dallas
54330,785,New York
54331,729,San Diego
54332,784,San Antonio
54333,785,Philadelphia
54334,719,Houston
54335,785,New York
54336,785,New York
54337,631,Chicago
54338,850,Philadelphia
54339,786,Houston
54340,789,Los Angeles
54341,785,Chicago
54342,785,Philadelphia
54343,784,San Diego
54344,745,San Antonio
54345,799,New York
54346,783,Dallas
54347,786,Houston
54348,786,Houston
54349,830,Houston
54350,825,San Diego
54351,783,Dallas
54352,785,Chicago
54353,784,San Diego
54354,785,Charlotte
54355,850,Dallas
54356,788,Phoenix
54357,784,San Diego
54358,783,Dallas
54359,739,Los Angeles
54360,784,Dallas
54361,785,Philadelphia
54362,786,Houston
54363,785,Charlotte
54364,785,Chicago
54365,785,Chicago
54366,785,Philadelphia
54367,760,Philadelphia
54368,836,New York
54369,789,Los Angeles
54370,785,New York
54371,785,Philadelphia
54372,785,Philadelphia
54373,785,Charlotte
54374,785,Chicago
54375,818,Phoenix
54376,785,Philadelphia
54377,784,San Antonio
54378,785,Chicago
54379,784,San Diego
54380,772,Chicago
54381,786,Houston
54382,785,Charlotte
54383,822,Chicago
54384,785,Chicago
54385,785,Charlotte
54386,802,New York
54387,797,New York
54388,784,San Antonio
54389,785,Chicago
54390,786,Houston
54391,785,Chicago
54392,786,Houston
54393,785,Philadelphia
54394,785,New York
54395,785,Philadelphia
54396,816,Los Angeles
54397,840,San Antonio
54398,784,San Antonio
54399,785,Chicago
54400,695,Houston
54401,850,Dallas
54402,785,Chicago
54403,785,Chicago
54404,783,Dallas
54405,789,Los Angeles
54406,785,Philadelphia
54407,783,Dallas
54408,789,Los Angeles
54409,786,Houston
54410,785,Philadelphia
54411,850,Phoenix
54412,785,New York
54413,779,Houston
54414,789,Los Angeles
54415,785,Philadelphia
54416,850,Houston
54417,785,Chicago
54418,785,Chicago
54419,789,Los Angeles
54420,784,San Diego
54421,785,New York
54422,850,Philadelphia
54423,785,Chicago
54424,785,Chicago
54425,789,Los Angeles
54426,843,Los Angeles
54427,785,New York
54428,788,San Diego
54429,784,San Antonio
54430,789,Los Angeles
54431,785,Charlotte
54432,844,San Antonio
54433,850,Philadelphia
54434,788,Phoenix
54435,824,Houston
54436,840,San Diego
54437,770,Chicago
54438,850,Dallas
54439,784,San Antonio
54440,850,New York
54441,786,Houston
54442,759,San Antonio
54443,845,New York
54444,789,Los Angeles
54445,785,Chicago
54446,785,Chicago
54447,777,Dallas
54448,785,Charlotte
54449,784,San Diego
54450,850,Houston
54451,841,Phoenix
54452,788,Phoenix
54453,789,Los Angeles
54454,788,Phoenix
54455,785,Chicago
54456,840,New York
54457,785,Charlotte
54458,718,Philadelphia
54459,785,Chicago
54460,789,Los Angeles
54461,784,San Antonio
54462,842,Phoenix
54463,849,New York
54464,786,Houston
54465,785,New York
54466,788,Phoenix
54467,850,San Diego
54468,785,Chicago
54469,737,Charlotte
54470,850,Dallas
54471,786,Houston
54472,789,Los Angeles
54473,785,Charlotte
54474,785,New York
54475,836,Los Angeles
54476,785,Charlotte
54477,799,Phoenix
54478,826,Houston
54479,784,San Antonio
54480,784,San Antonio
54481,783,Dallas
54482,850,Dallas
54483,759,Charlotte
54484,850,Charlotte
54485,785,Philadelphia
54486,784,San Antonio
54487,785,New York
54488,784,San Antonio
54489,828,Dallas
54490,784,San Diego
54491,779,Houston
54492,785,Chicago
54493,850,Chicago
54494,785,New York
54495,786,Houston
54496,786,Houston
54497,783,Dallas
54498,784,San Antonio
54499,788,Phoenix
54500,799,Los Angeles
54501,772,Philadelphia
54502,785,Charlotte
54503,785,Philadelphia
54504,832,Philadelphia
54505,785,New York
54506,788,Phoenix
54507,785,Charlotte
54508,850,Phoenix
54509,785,Chicago
54510,785,Charlotte
54511,785,New York
54512,785,Chicago
54513,784,San Antonio
54514,785,Chicago
54515,785,Chicago
54516,788,Phoenix
54517,785,New York
54518,781,Houston
54519,783,Dallas
54520,785,Philadelphia
54521,841,San Antonio
54522,785,New York
54523,783,Dallas
54524,789,Los Angeles
54525,784,San Diego
54526,723,Chicago
54527,844,Houston
54528,789,Los Angeles
54529,850,Dallas
54530,784,San Antonio
54531,737,Charlotte
54532,785,Chicago
54533,785,New York
54534,696,New York
54535,784,San Diego
54536,785,Chicago
54537,785,Chicago
54538,785,Chicago
54539,789,Los Angeles
54540,784,San Antonio
54541,789,Los Angeles
54542,785,Chicago
54543,815,Los Angeles
54544,784,San Diego
54545,784,San Diego
54546,783,Dallas
54547,784,San Antonio
54548,785,Charlotte
54549,785,Philadelphia
54550,805,San Diego
54551,785,Philadelphia
54552,711,Dallas
54553,747,Phoenix
54554,789,Los Angeles
54555,783,Philadelphia
54556,788,Phoenix
54557,785,Charlotte
54558,785,Charlotte
54559,785,New York
54560,706,Dallas
54561,850,Charlotte
54562,832,Los Angeles
54563,785,Charlotte
54564,831,San Antonio
54565,783,Dallas
54566,783,Dallas
54567,797,San Antonio
54568,783,Dallas
54569,789,Los Angeles
54570,789,Los Angeles
54571,785,Philadelphia
54572,786,Houston
54573,785,New York
54574,662,New York
54575,761,New York
54576,785,Philadelphia
54577,789,Los Angeles
54578,783,Dallas
54579,785,Charlotte
54580,762,San Diego
54581,789,Los Angeles
54582,785,Philadelphia
54583,785,New York
54584,784,San Antonio
54585,784,San Diego
54586,850,Dallas
54587,784,San Antonio
54588,664,Dallas
54589,783,Dallas
54590,784,San Antonio
54591,788,Phoenix
54592,786,New York
54593,784,San Antonio
54594,850,Los Angeles
54595,788,Phoenix
54596,784,San Diego
54597,786,Houston
54598,789,Los Angeles
54599,786,Houston
54600,841,Houston
54601,784,San Diego
54602,693,Los Angeles
54603,785,Chicago
54604,835,Phoenix
54605,785,Chicago
54606,769,San Antonio
54607,784,San Antonio
54608,600,Dallas
54609,829,Los Angeles
54610,786,Houston
54611,783,Dallas
54612,786,Houston
54613,786,Houston
54614,784,San Diego
54615,785,New York
54616,785,Philadelphia
54617,788,Phoenix
54618,785,Chicago
54619,850,Charlotte
54620,785,New York
54621,783,Dallas
54622,672,San Diego
54623,785,Chicago
54624,785,New York
54625,785,Philadelphia
54626,784,San Antonio
54627,785,Chicago
54628,784,San Antonio
54629,850,New York
54630,850,Dallas
54631,850,Los Angeles
54632,806,Philadelphia
54633,785,New York
54634,785,Philadelphia
54635,704,Dallas
54636,785,Philadelphia
54637,850,Los Angeles
54638,785,Philadelphia
54639,785,New York
54640,790,Phoenix
54641,784,San Antonio
54642,847,Chicago
54643,850,Philadelphia
54644,785,New York
54645,783,Dallas
54646,788,Phoenix
54647,567,San Diego
54648,850,Houston
54649,831,Chicago
54650,784,San Diego
54651,785,Philadelphia
54652,785,Charlotte
54653,784,San Diego
54654,785,New York
54655,785,Chicago
54656,788,Phoenix
54657,850,New York
54658,785,Philadelphia
54659,850,Philadelphia
54660,850,New York
54661,779,Charlotte
54662,788,Phoenix
54663,785,New York
54664,784,San Antonio
54665,784,San Diego
54666,784,San Antonio
54667,785,Philadelphia
54668,785,Charlotte
54669,785,Philadelphia
54670,783,Dallas
54671,786,Houston
54672,783,Dallas
54673,786,Houston
54674,785,Charlotte
54675,785,Charlotte
54676,785,Charlotte
54677,785,Philadelphia
54678,785,Chicago
54679,785,Charlotte
54680,783,Dallas
54681,785,New York
54682,784,San Diego
54683,816,Dallas
54684,785,New York
54685,785,Chicago
54686,660,Phoenix
54687,785,Chicago
54688,806,Houston
54689,785,Chicago
54690,786,Houston
54691,785,New York
54692,784,San Diego
54693,832,San Antonio
54694,786,Houston
54695,783,Dallas
54696,783,Dallas
54697,785,New York
54698,789,Los Angeles
54699,850,Philadelphia
54700,785,Chicago
54701,785,Chicago
54702,784,San Antonio
54703,850,Houston
54704,785,Chicago
54705,784,Philadelphia
54706,764,San Antonio
54707,785,Chicago
54708,785,New York
54709,788,Phoenix
54710,784,San Antonio
54711,785,Philadelphia
54712,818,Los Angeles
54713,784,San Diego
54714,785,Chicago
54715,850,Chicago
54716,850,Los Angeles
54717,785,Philadelphia
54718,723,Houston
54719,788,Phoenix
54720,785,Chicago
54721,785,New York
54722,784,San Diego
54723,785,Philadelphia
54724,785,Philadelphia
54725,791,San Diego
54726,808,Houston
54727,784,San Diego
54728,785,Chicago
54729,785,Chicago
54730,785,Philadelphia
54731,620,Philadelphia
54732,786,Houston
54733,785,Chicago
54734,789,Los Angeles
54735,788,Phoenix
54736,784,San Diego
54737,784,San Antonio
54738,786,Houston
54739,820,Los Angeles
54740,836,Charlotte
54741,831,New York
54742,850,Houston
54743,785,Charlotte
54744,830,New York
54745,789,Los Angeles
54746,784,San Diego
54747,788,Phoenix
54748,785,New York
54749,825,San Antonio
54750,784,San Antonio
54751,788,Phoenix
54752,789,Los Angeles
54753,785,Charlotte
54754,785,New York
54755,785,Philadelphia
54756,746,Charlotte
54757,838,Chicago
54758,784,San Diego
54759,785,New York
54760,784,San Antonio
54761,784,San Antonio
54762,783,Dallas
54763,789,Los Angeles
54764,785,Philadelphia
54765,783,Dallas
54766,825,Houston
54767,785,Charlotte
54768,835,Dallas
54769,788,Phoenix
54770,850,Houston
54771,805,Charlotte
54772,789,Los Angeles
54773,785,New York
54774,837,Houston
54775,783,Dallas
54776,771,Phoenix
54777,785,New York
54778,786,Houston
54779,783,Phoenix
54780,785,Philadelphia
54781,850,San Antonio
54782,843,Los Angeles
54783,785,Philadelphia
54784,850,Philadelphia
54785,788,Phoenix
54786,784,San Diego
54787,841,San Antonio
54788,784,San Diego
54789,788,Phoenix
54790,723,Charlotte
54791,788,Phoenix
54792,786,Houston
54793,785,New York
54794,824,New York
54795,785,Philadelphia
54796,850,New York
54797,785,New York
54798,785,Charlotte
54799,847,Chicago
54800,633,Los Angeles
54801,784,San Antonio
54802,786,Houston
54803,788,Phoenix
54804,788,Phoenix
54805,795,Houston
54806,651,Charlotte
54807,803,Phoenix
54808,786,Houston
54809,764,Charlotte
54810,842,New York
54811,784,San Antonio
54812,850,Dallas
54813,784,San Antonio
54814,838,New York
54815,784,San Antonio
54816,785,New York
54817,788,Phoenix
54818,785,New York
54819,755,Phoenix
54820,785,Charlotte
54821,785,Philadelphia
54822,814,San Antonio
54823,850,Los Angeles
54824,788,Phoenix
54825,802,Dallas
54826,850,New York
54827,783,Dallas
54828,785,New York
54829,847,Philadelphia
54830,812,Houston
54831,785,Philadelphia
54832,786,Houston
54833,784,San Diego
54834,786,Houston
54835,850,Dallas
54836,783,Dallas
54837,789,Los Angeles
54838,783,Phoenix
54839,788,Phoenix
54840,783,Dallas
54841,784,San Antonio
54842,698,Phoenix
54843,788,Phoenix
54844,785,Chicago
54845,788,Phoenix
54846,826,Los Angeles
54847,786,Houston
54848,785,New York
54849,828,Dallas
54850,785,Philadelphia
54851,809,Dallas
54852,724,Houston
54853,785,Philadelphia
54854,783,Dallas
54855,747,San Antonio
54856,789,Los Angeles
54857,785,Philadelphia
54858,836,Dallas
54859,850,Los Angeles
54860,785,Charlotte
54861,814,Dallas
54862,785,Philadelphia
54863,784,San Antonio
54864,784,San Antonio
54865,786,Houston
54866,786,Houston
54867,783,Dallas
54868,779,Philadelphia
54869,785,New York
54870,784,San Antonio
54871,850,New York
54872,850,Los Angeles
54873,784,San Diego
54874,785,Philadelphia
54875,785,Philadelphia
54876,830,Los Angeles
54877,811,Houston
54878,783,Dallas
54879,784,San Antonio
54880,783,Dallas
54881,783,Dallas
54882,788,Phoenix
54883,784,San Antonio
54884,786,Houston
54885,785,Charlotte
54886,760,Houston
54887,841,New York
54888,783,Dallas
54889,785,Chicago
54890,784,San Diego
54891,780,Houston
54892,759,New York
54893,789,Los Angeles
54894,785,Charlotte
54895,767,San Diego
54896,777,San Diego
54897,783,Dallas
54898,789,Los Angeles
54899,823,San Antonio
54900,784,San Antonio
54901,785,New York
54902,788,Phoenix
54903,785,New York
54904,785,Chicago
54905,784,San Diego
54906,850,New York
54907,786,Houston
54908,850,San Antonio
54909,831,Dallas
54910,785,Chicago
54911,850,Los Angeles
54912,784,San Antonio
54913,761,Houston
54914,785,Philadelphia
54915,785,New York
54916,786,Houston
54917,786,Houston
54918,777,Charlotte
54919,815,Philadelphia
54920,816,San Antonio
54921,784,San Antonio
54922,789,Los Angeles
54923,785,Charlotte
54924,823,San Antonio
54925,785,New York
54926,760,Chicago
54927,848,San Diego
54928,784,San Diego
54929,797,Philadelphia
54930,784,San Antonio
54931,814,Chicago
54932,785,Philadelphia
54933,789,Los Angeles
54934,785,Chicago
54935,720,Los Angeles
54936,785,New York
54937,784,San Antonio
54938,850,New York
54939,789,Los Angeles
54940,785,New York
54941,788,Phoenix
54942,807,Philadelphia
54943,784,San Antonio
54944,740,San Antonio
54945,733,Houston
54946,811,San Antonio
54947,789,Los Angeles
54948,790,Chicago
54949,792,Dallas
54950,789,San Antonio
54951,785,Charlotte
54952,821,San Diego
54953,785,New York
54954,840,New York
54955,813,New York
54956,784,San Antonio
54957,785,New York
54958,776,Dallas
54959,847,New York
54960,784,San Antonio
54961,785,Chicago
54962,784,San Antonio
54963,785,Chicago
54964,785,Philadelphia
54965,788,Phoenix
54966,832,Phoenix
54967,789,Los Angeles
54968,785,Charlotte
54969,785,Chicago
54970,783,Dallas
54971,784,San Diego
54972,788,San Antonio
54973,784,San Antonio
54974,850,Chicago
54975,788,Phoenix
54976,788,Phoenix
54977,785,Philadelphia
54978,786,Houston
54979,608,New York
54980,793,Dallas
54981,786,Houston
54982,785,New York
54983,785,Philadelphia
54984,789,Los Angeles
54985,785,New York
54986,786,Houston
54987,786,Houston
54988,783,Dallas
54989,786,Houston
54990,785,Philadelphia
54991,786,Houston
54992,804,Philadelphia
54993,785,Philadelphia
54994,785,Philadelphia
54995,783,Dallas
54996,789,Los Angeles
54997,834,Charlotte
54998,785,Charlotte
54999,783,Dallas
55000,825,New York
55001,786,Houston
55002,785,Philadelphia
55003,838,Philadelphia
55004,789,Los Angeles
55005,783,Dallas
55006,785,Philadelphia
55007,783,Dallas
55008,850,San Antonio
55009,787,San Diego
55010,850,Los Angeles
55011,806,Dallas
55012,784,San Antonio
55013,784,San Diego
55014,850,New York
55015,784,San Antonio
55016,785,Charlotte
55017,785,Charlotte
55018,784,San Diego
55019,785,Chicago
55020,789,Los Angeles
55021,786,Houston
55022,850,Houston
55023,789,Los Angeles
55024,814,Chicago
55025,784,San Diego
55026,788,Phoenix
55027,784,San Diego
55028,785,Chicago
55029,792,New York
55030,786,Houston
55031,785,Charlotte
55032,785,Philadelphia
55033,784,San Diego
55034,785,New York
55035,786,Houston
55036,784,San Antonio
55037,743,San Diego
55038,784,San Diego
55039,850,Chicago
55040,785,Chicago
55041,788,Phoenix
55042,785,Chicago
55043,822,Charlotte
55044,789,Los Angeles
55045,718,Charlotte
55046,785,Charlotte
55047,785,Charlotte
55048,786,Houston
55049,786,Houston
55050,785,Chicago
55051,784,San Diego
55052,789,Los Angeles
55053,785,Philadelphia
55054,785,Philadelphia
55055,786,Houston
55056,783,Dallas
55057,785,New York
55058,783,Dallas
55059,766,Los Angeles
55060,781,Dallas
55061,784,San Diego
55062,785,Chicago
55063,785,Chicago
55064,783,Dallas
55065,710,Los Angeles
55066,850,Charlotte
55067,784,San Antonio
55068,784,San Diego
55069,785,Charlotte
55070,841,Philadelphia
55071,784,San Antonio
55072,804,Houston
55073,850,San Antonio
55074,785,New York
55075,785,Philadelphia
55076,807,San Antonio
55077,757,Dallas
55078,784,San Diego
55079,785,New York
55080,788,Phoenix
55081,785,Philadelphia
55082,791,Phoenix
55083,780,Charlotte
55084,784,San Antonio
55085,850,Philadelphia
55086,801,San Antonio
55087,807,New York
55088,784,San Antonio
55089,783,Dallas
55090,786,Houston
55091,841,New York
55092,850,San Antonio
55093,783,Dallas
55094,850,San Diego
55095,784,San Antonio
55096,785,Chicago
55097,786,Houston
55098,815,San Antonio
55099,789,Los Angeles
55100,784,San Antonio
55101,722,Dallas
55102,850,Los Angeles
55103,783,Dallas
55104,695,San Antonio
55105,785,Philadelphia
55106,814,San Antonio
55107,847,Chicago
55108,783,Dallas
55109,742,New York
55110,785,Chicago
55111,789,Los Angeles
55112,784,San Antonio
55113,785,Charlotte
55114,744,San Antonio
55115,785,Charlotte
55116,780,Chicago
55117,784,San Antonio
55118,784,San Antonio
55119,850,Philadelphia
55120,784,San Antonio
55121,767,Dallas
55122,785,Charlotte
55123,789,Los Angeles
55124,756,San Diego
55125,834,Charlotte
55126,785,New York
55127,783,Dallas
55128,784,San Antonio
55129,784,San Diego
55130,784,San Antonio
55131,841,San Diego
55132,693,Los Angeles
55133,785,Charlotte
55134,690,San Diego
55135,784,San Antonio
55136,784,San Diego
55137,827,Los Angeles
55138,786,Houston
55139,784,San Diego
55140,850,Chicago
55141,831,San Antonio
55142,813,New York
55143,752,Los Angeles
55144,788,Phoenix
55145,786,Houston
55146,784,San Antonio
55147,783,Dallas
55148,784,San Antonio
55149,763,Dallas
55150,785,Charlotte
55151,784,San Diego
55152,785,New York
55153,784,San Diego
55154,806,Los Angeles
55155,815,Charlotte
55156,850,Houston
55157,788,Phoenix
55158,785,Philadelphia
55159,784,San Antonio
55160,785,New York
55161,788,Phoenix
55162,784,San Antonio
55163,764,San Antonio
55164,785,Charlotte
55165,786,Houston
55166,785,Charlotte
55167,784,San Diego
55168,785,Philadelphia
55169,785,Philadelphia
55170,839,Phoenix
55171,814,Houston
55172,783,Dallas
55173,785,Chicago
55174,850,New York
55175,789,Los Angeles
